fecha,Hora,magnitud,latitud,longitud,profundidad,estado,distancia_km,clasificacion_magnitud,Referencia de localizacion
2024-10-15,17:49:37,5.2,18.6842,-106.601,5.0,JAL,223.0,moderate,"223 km al SUROESTE de CIHUATLAN, JAL"
1975-03-13,17:40:10,5.2,16.32,-86.96,33.0,QR,281.0,moderate,"281 km al SURESTE de CHETUMAL, QR"
2026-03-28,06:57:51,5.2,16.02,-98.708,5.8,OAX,79.0,moderate,"79 km al SUROESTE de PINOTEPA NACIONAL, OAX "
2025-07-10,07:19:24,5.2,15.717,-93.746,77.9,CHIS,41.0,moderate,"41 km al SUR de TONALA, CHIS "
2025-05-01,11:00:44,5.2,15.03,-94.158,16.1,CHIS,125.0,moderate,"125 km al SUROESTE de TONALA, CHIS "
2025-03-17,01:40:31,5.2,19.582,-108.66,5.0,JAL,376.0,moderate,"376 km al SUROESTE de PUERTO VALLARTA, JAL "
2025-12-21,20:20:21,5.2,14.293,-93.461,12.0,CHIS,141.0,moderate,"141 km al SUROESTE de MAPASTEPEC, CHIS "
2026-03-28,09:02:07,5.2,16.087,-98.662,12.3,OAX,71.0,moderate,"71 km al SUROESTE de PINOTEPA NACIONAL, OAX "
2025-12-03,21:45:03,5.2,15.626,-95.711,9.2,OAX,48.0,moderate,"48 km al SURESTE de CRUCECITA, OAX "
2023-05-10,01:05:25,5.2,25.6185,-109.883,22.1,SIN,79.0,moderate,"79 km al SUROESTE de AHOME, SIN"
1983-12-31,05:02:03,5.2,17.17,-102.13,33.0,GRO,81.0,moderate,"81 km al SUROESTE de ZIHUATANEJO, GRO"
1983-11-29,21:49:59,5.2,14.0,-91.06,85.0,CHIS,140.0,moderate,"140 km al SURESTE de CD HIDALGO, CHIS"
1983-09-18,04:46:55,5.2,16.49,-93.97,144.0,CHIS,29.0,moderate,"29 km al NOROESTE de ARRIAGA , CHIS"
2007-11-14,11:35:41,5.2,13.63,-90.91,41.0,CHIS,177.0,moderate,"177 km al SURESTE de CD HIDALGO, CHIS"
2007-10-05,04:38:55,5.2,19.29,-108.29,11.0,JAL,352.0,moderate,"352 km al SUROESTE de PUERTO VALLARTA, JAL"
2024-05-19,03:39:42,5.2,17.545,-104.717,16.0,COL,172.0,moderate,"172 km al SUR de MANZANILLO, COL"
1991-01-17,11:22:52,5.2,23.69,-108.87,10.0,BCS,110.0,moderate,"110 km al NORESTE de SAN JOSE DEL CABO, BCS"
1991-01-14,15:11:07,5.2,17.86,-101.88,27.0,MICH,36.0,moderate,"36 km al SURESTE de CD LAZARO CARDENAS, MICH"
1993-06-15,23:44:51,5.2,14.44,-93.1,30.0,CHIS,103.0,moderate,"103 km al SUROESTE de HUIXTLA, CHIS"
1992-11-25,04:37:03,5.2,14.29,-92.78,20.0,CHIS,80.0,moderate,"80 km al SUROESTE de CD HIDALGO, CHIS"
1992-10-03,01:37:25,5.2,27.51,-111.37,10.0,SON,65.0,moderate,"65 km al SUROESTE de H GUAYMAS, SON"
2023-01-05,09:27:41,5.2,14.255,-94.1152,18.4,CHIS,186.0,moderate,"186 km al SUROESTE de MAPASTEPEC, CHIS"
2022-12-21,10:54:23,5.2,19.4465,-108.761,18.2,JAL,391.0,moderate,"391 km al SUROESTE de PUERTO VALLARTA, JAL"
1993-09-13,21:59:25,5.2,13.74,-93.16,24.0,CHIS,150.0,moderate,"150 km al SUROESTE de CD HIDALGO, CHIS"
1993-09-10,23:23:19,5.2,14.0,-92.96,7.0,CHIS,115.0,moderate,"115 km al SUROESTE de CD HIDALGO, CHIS"
2006-03-14,17:31:42,5.2,19.48,-108.93,20.0,BCS,391.0,moderate,"391 km al SUR de CABO SAN LUCAS, BCS"
2007-03-28,08:28:55,5.2,25.41,-109.58,10.0,SIN,70.0,moderate,"70 km al SUROESTE de AHOME, SIN"
2007-02-27,14:08:02,5.2,25.82,-111.2,7.0,BCS,26.0,moderate,"26 km al SURESTE de LORETO, BCS"
2007-02-11,03:09:04,5.2,21.47,-106.39,10.0,NAY,124.0,moderate,"124 km al OESTE de V HIDALGO(EL NUEVO), NAY"
2022-09-23,13:25:56,5.2,18.3587,-103.761,10.1,COL,62.0,moderate,"62 km al SUR de TECOMAN, COL"
2022-08-12,03:17:25,5.2,18.2775,-100.977,55.8,GRO,34.0,moderate,"34 km al SUROESTE de CD ALTAMIRANO, GRO"
2022-03-01,13:35:45,5.2,15.9228,-96.6123,46.7,OAX,25.0,moderate,"25 km al NOROESTE de S PEDRO POCHUTLA, OAX"
2022-01-21,15:26:33,5.2,26.6442,-110.943,10.0,BCS,81.0,moderate,"81 km al NORESTE de LORETO, BCS"
1974-12-02,06:36:44,5.2,14.63,-91.51,97.0,CHIS,69.0,moderate,"69 km al ESTE de CD HIDALGO, CHIS"
1976-03-09,01:42:30,5.2,14.25,-90.55,33.0,CHIS,179.0,moderate,"179 km al SURESTE de CD HIDALGO, CHIS"
1975-08-22,17:08:16,5.2,14.65,-93.51,38.0,CHIS,110.0,moderate,"110 km al SUROESTE de MAPASTEPEC, CHIS"
2006-08-11,09:30:41,5.2,18.36,-101.25,73.0,MICH,47.0,moderate,"47 km al SUROESTE de HUETAMO, MICH"
2009-01-31,07:24:58,5.2,17.66,-101.94,5.0,GRO,41.0,moderate,"41 km al OESTE de ZIHUATANEJO, GRO"
2009-01-16,20:57:31,5.2,15.72,-92.76,171.0,CHIS,34.0,moderate,"34 km al NORESTE de MAPASTEPEC, CHIS"
2009-12-12,11:05:15,5.2,19.02,-105.34,5.0,JAL,85.0,moderate,"85 km al SUROESTE de CIHUATLAN, JAL"
2009-12-08,13:33:56,5.2,18.97,-105.31,8.0,JAL,84.0,moderate,"84 km al SUROESTE de CIHUATLAN, JAL"
2009-10-06,12:22:50,5.2,18.69,-107.68,33.0,JAL,333.0,moderate,"333 km al SUROESTE de PUERTO VALLARTA, JAL"
2008-09-23,17:46:15,5.2,16.45,-100.11,10.0,GRO,52.0,moderate,"52 km al SUROESTE de ACAPULCO, GRO"
1975-07-28,09:26:17,5.2,25.38,-109.62,33.0,SIN,75.0,moderate,"75 km al SUROESTE de AHOME, SIN"
1975-06-13,20:25:59,5.2,23.06,-108.04,33.0,SIN,151.0,moderate,"151 km al SUROESTE de LA CRUZ, SIN"
2021-09-23,11:47:02,5.2,22.7143,-108.262,15.4,BCS,153.0,moderate,"153 km al ESTE de SAN JOSE DEL CABO, BCS"
2021-09-07,21:18:03,5.2,16.8897,-99.9295,10.0,GRO,4.0,moderate,"4 km al NOROESTE de ACAPULCO, GRO"
1993-10-05,19:10:44,5.2,13.89,-92.04,9.0,CHIS,88.0,moderate,"88 km al SUR de CD HIDALGO, CHIS"
2021-03-17,19:55:17,5.2,15.4955,-91.9815,204.7,CHIS,25.0,moderate,"25 km al SURESTE de FRONTERA COMALAPA, CHIS"
2020-09-16,20:13:59,5.2,15.082,-92.691,93.8,CHIS,25.0,moderate,"25 km al OESTE de HUIXTLA, CHIS"
2020-08-17,10:30:33,5.2,31.4975,-115.544,15.7,BC,85.0,moderate,"85 km al NOROESTE de SAN FELIPE, BC"
2020-07-02,11:17:56,5.2,16.1683,-98.0412,16.1,OAX,19.0,moderate,"19 km al SUR de PINOTEPA NACIONAL, OAX"
1993-09-04,02:49:43,5.2,14.5,-93.02,70.0,CHIS,92.0,moderate,"92 km al SUROESTE de HUIXTLA, CHIS"
1990-03-23,08:07:07,5.2,15.45,-96.47,7.0,OAX,33.0,moderate,"33 km al SUR de S PEDRO POCHUTLA, OAX"
1990-02-16,19:38:00,5.2,15.39,-98.17,16.0,OAX,105.0,moderate,"105 km al SUROESTE de RIO GRANDE, OAX"
2020-06-22,20:17:13,5.2,15.8405,-96.029,12.0,OAX,14.0,moderate,"14 km al NORESTE de CRUCECITA, OAX"
1975-11-05,11:04:18,5.2,16.87,-92.73,20.0,CHIS,18.0,moderate,"18 km al NOROESTE de S CRISTOBAL LAS CASAS, CHIS"
2020-04-15,04:44:42,5.2,15.048,-94.312,17.7,CHIS,129.0,moderate,"129 km al SUROESTE de TONALA, CHIS"
2004-05-03,00:12:38,5.2,14.11,-90.97,120.0,CHIS,142.0,moderate,"142 km al SURESTE de CD HIDALGO, CHIS"
1984-11-25,19:12:33,5.2,20.24,-115.89,9.0,BCS,684.0,moderate,"684 km al SUROESTE de CABO SAN LUCAS, BCS"
1984-10-25,02:18:12,5.2,26.18,-110.28,9.0,SON,96.0,moderate,"96 km al SUROESTE de HUATABAMPO, SON"
1984-10-09,17:02:28,5.2,24.89,-109.01,9.0,SIN,93.0,moderate,"93 km al SUROESTE de GUASAVE, SIN"
1984-09-28,06:07:41,5.2,20.11,-115.93,9.0,BCS,694.0,moderate,"694 km al SUROESTE de CABO SAN LUCAS, BCS"
1984-09-06,14:34:25,5.2,30.61,-113.97,9.0,SON,89.0,moderate,"89 km al SUROESTE de PUERTO PEÑASCO, SON"
1984-07-14,15:03:45,5.2,17.26,-99.69,15.0,GRO,38.0,moderate,"38 km al SUROESTE de CHILPANCINGO, GRO"
1995-01-27,10:24:44,5.2,13.72,-91.96,12.0,CHIS,108.0,moderate,"108 km al SUR de CD HIDALGO, CHIS"
1995-01-26,19:07:06,5.2,14.44,-92.94,25.0,CHIS,89.0,moderate,"89 km al SUROESTE de CD HIDALGO, CHIS"
1994-12-13,02:37:16,5.2,15.3,-98.75,15.0,OAX,137.0,moderate,"137 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2020-01-24,04:47:49,5.2,16.0018,-97.1782,27.2,OAX,19.0,moderate,"19 km al NOROESTE de PUERTO ESCONDIDO, OAX"
2011-03-12,08:11:02,5.2,25.58,-109.81,12.0,SIN,74.0,moderate,"74 km al SUROESTE de AHOME, SIN"
2005-04-25,23:05:48,5.2,19.7,-109.18,16.0,BCS,361.0,moderate,"361 km al SUR de CABO SAN LUCAS, BCS"
2005-04-11,21:40:25,5.2,13.87,-91.78,67.0,CHIS,98.0,moderate,"98 km al SURESTE de CD HIDALGO, CHIS"
2005-03-17,07:37:37,5.2,15.26,-91.84,195.0,CHIS,45.0,moderate,"45 km al ESTE de MOTOZINTLA, CHIS"
2005-01-05,18:04:09,5.2,19.64,-109.11,10.0,BCS,369.0,moderate,"369 km al SUR de CABO SAN LUCAS, BCS"
2004-11-14,20:38:40,5.2,16.0,-98.71,21.0,OAX,80.0,moderate,"80 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2010-08-19,17:13:11,5.2,14.31,-91.96,38.0,CHIS,46.0,moderate,"46 km al SURESTE de CD HIDALGO, CHIS"
2019-07-17,01:25:46,5.2,15.5213,-95.0502,16.1,OAX,75.0,moderate,"75 km al SUR de SALINA CRUZ, OAX"
2019-05-31,02:36:52,5.2,15.6,-104.93,10.0,COL,383.0,moderate,"383 km al SUROESTE de TECOMAN, COL"
1976-02-09,05:44:46,5.2,15.32,-89.07,5.0,CHIS,330.0,moderate,"330 km al SURESTE de LAS MARGARITAS, CHIS"
1976-07-17,03:02:14,5.2,18.92,-104.65,33.0,JAL,36.0,moderate,"36 km al SUR de CIHUATLAN, JAL"
1976-07-01,06:42:29,5.2,19.83,-109.24,33.0,BCS,346.0,moderate,"346 km al SUR de CABO SAN LUCAS, BCS"
1990-01-12,20:07:27,5.2,16.7,-99.65,10.0,GRO,29.0,moderate,"29 km al SUROESTE de SAN MARCOS, GRO"
1989-12-06,05:29:49,5.2,15.63,-92.68,74.0,CHIS,31.0,moderate,"31 km al NORESTE de MAPASTEPEC, CHIS"
1989-05-30,07:50:58,5.2,17.22,-94.83,127.0,OAX,45.0,moderate,"45 km al NORESTE de MATIAS ROMERO, OAX"
1983-01-24,06:27:05,5.2,15.94,-95.38,15.0,OAX,33.0,moderate,"33 km al SUROESTE de SALINA CRUZ, OAX"
1982-10-25,09:55:10,5.2,18.74,-106.65,33.0,JAL,226.0,moderate,"226 km al OESTE de CIHUATLAN, JAL"
1982-10-25,07:33:13,5.2,15.46,-95.85,4.0,OAX,46.0,moderate,"46 km al SURESTE de CRUCECITA, OAX"
2012-04-15,22:27:41,5.2,24.1152,-108.966,16.0,BCS,137.0,moderate,"137 km al ESTE de LA PAZ, BCS"
2012-04-13,05:10:03,5.2,16.1453,-98.352,5.0,OAX,39.0,moderate,"39 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2012-03-20,14:14:40,5.2,16.3608,-98.2907,5.6,OAX,26.0,moderate,"26 km al OESTE de PINOTEPA NACIONAL, OAX"
2011-06-18,17:54:44,5.2,16.9,-99.61,29.0,GRO,26.0,moderate,"26 km al NOROESTE de SAN MARCOS, GRO"
2011-06-07,09:55:20,5.2,15.11,-93.48,69.0,CHIS,70.0,moderate,"70 km al SUROESTE de PIJIJIAPAN, CHIS"
2019-01-26,23:20:09,5.2,19.5362,-109.052,12.0,BCS,382.0,moderate,"382 km al SUR de CABO SAN LUCAS, BCS"
2018-11-09,08:33:51,5.2,26.1195,-110.501,17.7,BCS,85.0,moderate,"85 km al ESTE de LORETO, BCS"
1977-04-11,04:01:23,5.2,13.15,-88.13,10.0,CHIS,466.0,moderate,"466 km al SURESTE de CD HIDALGO, CHIS"
1977-01-04,08:56:51,5.2,16.17,-94.33,33.0,CHIS,47.0,moderate,"47 km al OESTE de ARRIAGA , CHIS"
1976-12-11,17:08:27,5.2,25.89,-110.28,33.0,BCS,107.0,moderate,"107 km al ESTE de LORETO, BCS"
2017-09-28,23:33:12,5.2,14.6262,-94.3393,6.7,CHIS,169.0,moderate,"169 km al SUROESTE de PIJIJIAPAN, CHIS"
2012-03-13,17:06:44,5.2,14.768,-93.3245,29.2,CHIS,88.0,moderate,"88 km al SUROESTE de MAPASTEPEC, CHIS"
2012-02-20,13:09:41,5.2,14.4607,-93.166,22.4,CHIS,106.0,moderate,"106 km al SUROESTE de HUIXTLA, CHIS"
2004-05-01,23:19:30,5.2,18.09,-105.93,9.0,JAL,192.0,moderate,"192 km al SUROESTE de CIHUATLAN, JAL"
2004-04-20,12:44:20,5.2,17.33,-94.74,144.0,OAX,60.0,moderate,"60 km al NORESTE de MATIAS ROMERO, OAX"
2004-02-25,05:53:06,5.2,13.3,-92.73,10.0,CHIS,165.0,moderate,"165 km al SUROESTE de CD HIDALGO, CHIS"
2004-02-08,19:24:36,5.2,24.69,-113.07,10.0,BCS,146.0,moderate,"146 km al SUROESTE de CD CONSTITUCION, BCS"
2004-02-08,18:01:46,5.2,23.75,-108.78,10.0,BCS,122.0,moderate,"122 km al NORESTE de SAN JOSE DEL CABO, BCS"
2004-02-06,13:11:34,5.2,18.16,-102.83,12.0,MICH,55.0,moderate,"55 km al OESTE de LA MIRA, MICH"
2011-03-12,07:25:59,5.2,25.35,-109.93,14.0,SIN,99.0,moderate,"99 km al SUROESTE de AHOME, SIN"
2018-09-28,21:17:47,5.2,32.4352,-115.081,13.2,BC,17.0,moderate,"17 km al NORTE de GPE VICTORIA(KM.43), BC"
2018-09-24,21:22:19,5.2,16.4703,-99.0778,5.1,GRO,49.0,moderate,"49 km al SURESTE de SAN MARCOS, GRO"
2018-08-12,09:42:09,5.2,17.112,-100.839,44.3,GRO,25.0,moderate,"25 km al SUROESTE de TECPAN, GRO"
2018-08-01,11:05:56,5.2,14.7987,-93.747,31.4,CHIS,114.0,moderate,"114 km al SUROESTE de PIJIJIAPAN, CHIS"
2018-06-26,13:02:19,5.2,15.6215,-94.0853,76.0,CHIS,62.0,moderate,"62 km al SUROESTE de TONALA, CHIS"
1996-04-03,17:00:46,5.2,14.2,-93.7,13.0,CHIS,162.0,moderate,"162 km al SUROESTE de MAPASTEPEC, CHIS"
2017-12-20,21:23:32,5.2,15.9293,-98.3788,15.0,OAX,57.0,moderate,"57 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2017-11-20,22:13:09,5.2,14.2082,-94.1303,10.1,CHIS,191.0,moderate,"191 km al SUROESTE de MAPASTEPEC, CHIS"
1982-08-20,15:28:07,5.2,13.87,-91.2,100.0,CHIS,136.0,moderate,"136 km al SURESTE de CD HIDALGO, CHIS"
1982-08-17,21:58:17,5.2,18.01,-105.77,33.0,JAL,186.0,moderate,"186 km al SUROESTE de CIHUATLAN, JAL"
1982-04-18,04:42:12,5.2,14.37,-91.92,90.0,CHIS,42.0,moderate,"42 km al SURESTE de CD HIDALGO, CHIS"
2012-08-27,18:16:00,5.2,30.6413,-113.982,16.1,SON,86.0,moderate,"86 km al SUROESTE de PUERTO PEÑASCO, SON"
2012-08-27,00:23:20,5.2,30.6152,-113.965,13.8,SON,88.0,moderate,"88 km al SUROESTE de PUERTO PEÑASCO, SON"
2012-12-30,19:15:18,5.2,15.2107,-92.6727,82.8,CHIS,24.0,moderate,"24 km al NOROESTE de HUIXTLA, CHIS"
2012-11-10,11:15:15,5.2,14.2298,-92.4993,17.0,CHIS,62.0,moderate,"62 km al SUROESTE de CD HIDALGO, CHIS"
2012-03-20,13:34:10,5.2,16.2165,-98.6803,6.1,GRO,59.0,moderate,"59 km al SUROESTE de OMETEPEC, GRO"
2012-03-20,13:02:38,5.2,15.9023,-98.7147,3.5,OAX,86.0,moderate,"86 km al SUROESTE de PINOTEPA NACIONAL, OAX"
2017-11-18,11:07:22,5.2,14.9687,-94.1698,57.4,CHIS,130.0,moderate,"130 km al SUROESTE de PIJIJIAPAN, CHIS"
2017-11-04,12:12:29,5.2,14.1267,-92.0787,20.3,CHIS,62.0,moderate,"62 km al SUR de CD HIDALGO, CHIS"
1995-12-14,04:55:40,5.2,18.92,-107.21,15.0,JAL,279.0,moderate,"279 km al SUROESTE de PUERTO VALLARTA, JAL"
1989-05-02,03:30:18,5.2,16.64,-99.58,20.0,GRO,26.0,moderate,"26 km al SUROESTE de SAN MARCOS, GRO"
1988-11-03,20:43:11,5.2,13.84,-90.64,68.0,CHIS,187.0,moderate,"187 km al SURESTE de CD HIDALGO, CHIS"
1988-09-16,02:11:56,5.2,13.92,-91.54,49.0,CHIS,107.0,moderate,"107 km al SURESTE de CD HIDALGO, CHIS"
1996-12-04,21:51:01,5.2,14.03,-92.5,15.0,CHIS,81.0,moderate,"81 km al SUROESTE de CD HIDALGO, CHIS"
2017-05-31,00:17:21,5.2,13.9847,-93.0938,13.0,CHIS,127.0,moderate,"127 km al SUROESTE de CD HIDALGO, CHIS"
2002-11-04,04:00:45,5.2,17.25,-101.6,4.0,GRO,44.0,moderate,"44 km al SUR de ZIHUATANEJO, GRO"
1985-05-28,13:27:36,5.2,18.94,-102.98,15.0,MICH,26.0,moderate,"26 km al NORESTE de COALCOMAN, MICH"
1985-03-10,13:33:13,5.2,13.45,-89.03,77.0,CHIS,363.0,moderate,"363 km al SURESTE de CD HIDALGO, CHIS"
1985-02-10,18:13:52,5.2,16.24,-95.1,74.0,OAX,12.0,moderate,"12 km al NORESTE de SALINA CRUZ, OAX"
1985-01-25,00:45:43,5.2,19.65,-108.95,9.0,BCS,372.0,moderate,"372 km al SURESTE de CABO SAN LUCAS, BCS"
2002-06-26,02:14:11,5.2,14.51,-94.8,16.0,OAX,190.0,moderate,"190 km al SUR de SALINA CRUZ, OAX"
2011-12-23,06:32:43,5.2,30.52,-114.27,20.0,BC,78.0,moderate,"78 km al SURESTE de SAN FELIPE, BC"
1982-09-08,20:26:14,5.2,15.48,-99.47,25.0,GRO,146.0,moderate,"146 km al SUR de SAN MARCOS, GRO"
1978-10-22,08:17:14,5.2,15.31,-104.49,33.0,MICH,379.0,moderate,"379 km al SUROESTE de LA MIRA, MICH"
1978-10-22,08:06:56,5.2,15.5,-104.81,33.0,MICH,385.0,moderate,"385 km al SUROESTE de LA MIRA, MICH"
1978-08-26,19:10:28,5.2,14.93,-113.07,33.0,BCS,941.0,moderate,"941 km al SUROESTE de CABO SAN LUCAS, BCS"
1977-11-20,20:50:03,5.2,29.27,-112.97,33.0,SON,153.0,moderate,"153 km al NOROESTE de M ALEMAN(LA DOCE), SON"
2017-09-18,14:51:29,5.2,14.9975,-94.8503,13.9,OAX,136.0,moderate,"136 km al SURESTE de SALINA CRUZ, OAX"
2017-09-16,06:23:18,5.2,14.6352,-94.3842,5.0,CHIS,172.0,moderate,"172 km al SUROESTE de PIJIJIAPAN, CHIS"
2017-09-11,20:12:31,5.2,15.0002,-94.555,29.0,CHIS,148.0,moderate,"148 km al SUROESTE de TONALA, CHIS"
2018-02-16,21:54:42,5.2,16.0715,-97.8015,10.0,OAX,40.0,moderate,"40 km al OESTE de RIO GRANDE, OAX"
2017-12-29,03:42:39,5.2,13.6525,-92.218,15.0,CHIS,114.0,moderate,"114 km al SUR de CD HIDALGO, CHIS"
2017-08-31,00:48:41,5.2,14.1678,-92.2385,26.6,CHIS,57.0,moderate,"57 km al SUR de CD HIDALGO, CHIS"
2017-08-20,18:28:59,5.2,13.9202,-92.1783,10.7,CHIS,84.0,moderate,"84 km al SUR de CD HIDALGO, CHIS"
2017-06-14,16:14:52,5.2,13.8292,-92.7075,92.4,CHIS,111.0,moderate,"111 km al SUROESTE de CD HIDALGO, CHIS"
2002-11-22,15:05:06,5.2,18.94,-106.05,15.0,JAL,160.0,moderate,"160 km al OESTE de CIHUATLAN, JAL"
1981-11-07,16:02:51,5.2,15.06,-90.5,200.0,CHIS,179.0,moderate,"179 km al ESTE de CACAHOATAN, CHIS"
1981-10-02,17:01:20,5.2,18.21,-101.67,33.0,MICH,61.0,moderate,"61 km al NORESTE de LAS GUACAMAYAS, MICH"
2001-09-03,22:26:27,5.2,16.29,-98.42,3.0,OAX,40.0,moderate,"40 km al OESTE de PINOTEPA NACIONAL, OAX"
1986-03-03,03:46:38,5.2,15.01,-96.33,33.0,OAX,82.0,moderate,"82 km al SUR de S PEDRO POCHUTLA, OAX"
1986-01-02,08:35:55,5.2,18.49,-101.46,69.0,MICH,61.0,moderate,"61 km al OESTE de HUETAMO, MICH"
1985-10-12,14:29:24,5.2,13.52,-89.81,75.0,CHIS,283.0,moderate,"283 km al SURESTE de CD HIDALGO, CHIS"
2012-10-14,05:41:22,5.2,14.4567,-92.7298,13.9,CHIS,67.0,moderate,"67 km al SUROESTE de CD HIDALGO, CHIS"
2017-06-14,02:52:41,5.2,14.5483,-92.0493,93.8,CHIS,18.0,moderate,"18 km al SURESTE de CD HIDALGO, CHIS"
2017-06-12,23:37:22,5.2,13.5543,-92.4862,10.0,CHIS,129.0,moderate,"129 km al SUROESTE de CD HIDALGO, CHIS"
1997-11-12,15:54:33,5.2,13.86,-91.25,16.0,CHIS,133.0,moderate,"133 km al SURESTE de CD HIDALGO, CHIS"
1997-09-29,12:16:30,5.2,14.18,-93.43,22.0,CHIS,148.0,moderate,"148 km al SUROESTE de HUIXTLA, CHIS"
1997-09-22,08:20:26,5.2,14.07,-92.99,157.0,CHIS,113.0,moderate,"113 km al SUROESTE de CD HIDALGO, CHIS"
1997-09-15,10:38:19,5.2,15.89,-98.61,6.0,OAX,78.0,moderate,"78 km al SUROESTE de PINOTEPA NACIONAL, OAX"
1997-05-11,23:41:53,5.2,18.6,-107.5,20.0,JAL,317.0,moderate,"317 km al OESTE de CIHUATLAN, JAL"
1988-04-15,02:52:09,5.2,16.81,-94.6,86.0,OAX,44.0,moderate,"44 km al NORESTE de UNION HIDALGO, OAX"
2013-04-11,22:45:09,5.2,17.7727,-101.599,37.2,GRO,15.0,moderate,"15 km al NOROESTE de ZIHUATANEJO, GRO"
1980-09-20,20:11:33,5.2,29.69,-113.58,15.0,SON,178.0,moderate,"178 km al SUROESTE de H CABORCA, SON"
1980-08-29,22:17:22,5.2,29.6,-113.48,15.0,SON,177.0,moderate,"177 km al SUROESTE de H CABORCA, SON"
2013-12-10,18:46:48,5.2,19.5345,-108.924,10.0,BCS,385.0,moderate,"385 km al SURESTE de CABO SAN LUCAS, BCS"
2003-01-22,14:15:38,5.2,18.85,-104.48,5.0,COL,28.0,moderate,"28 km al SUROESTE de MANZANILLO, COL"
2003-01-21,20:29:02,5.2,18.61,-104.42,5.0,COL,50.0,moderate,"50 km al SUR de MANZANILLO, COL"
1979-01-27,20:22:48,5.2,16.4,-98.48,38.0,GRO,32.0,moderate,"32 km al SUR de OMETEPEC, GRO"
1979-01-09,22:29:19,5.2,15.34,-96.8,38.0,OAX,57.0,moderate,"57 km al SUROESTE de S PEDRO POCHUTLA, OAX"
1978-12-18,01:59:19,5.2,19.61,-108.98,33.0,BCS,376.0,moderate,"376 km al SUR de CABO SAN LUCAS, BCS"
2017-03-18,04:37:46,5.2,17.0723,-95.314,102.0,OAX,36.0,moderate,"36 km al NOROESTE de MATIAS ROMERO, OAX"
2017-09-11,09:55:58,5.2,15.2508,-94.5488,16.1,OAX,124.0,moderate,"124 km al SURESTE de SALINA CRUZ, OAX"
2017-09-08,22:08:14,5.2,15.744,-94.532,35.2,OAX,86.0,moderate,"86 km al SURESTE de SALINA CRUZ, OAX"
1998-07-05,14:55:07,5.2,16.83,-100.12,5.0,GRO,20.0,moderate,"20 km al SUR de COYUCA DE BENITEZ, GRO"
1998-05-09,12:03:13,5.2,17.34,-101.41,18.0,GRO,26.0,moderate,"26 km al SUROESTE de PETATLAN, GRO"
2014-07-22,19:28:14,5.2,16.5248,-100.471,10.0,GRO,67.0,moderate,"67 km al SUROESTE de COYUCA DE BENITEZ, GRO"
2014-04-19,09:58:15,5.2,17.348,-101.31,18.0,GRO,21.0,moderate,"21 km al SUR de PETATLAN, GRO"
1986-11-03,19:58:08,5.2,17.79,-101.76,15.0,GRO,27.0,moderate,"27 km al NOROESTE de ZIHUATANEJO, GRO"
1986-06-18,22:39:42,5.2,18.05,-101.66,57.0,GRO,46.0,moderate,"46 km al NORTE de ZIHUATANEJO, GRO"
2001-08-11,00:50:41,5.2,13.57,-92.34,27.0,CHIS,124.0,moderate,"124 km al SUR de CD HIDALGO, CHIS"
2001-06-25,12:48:37,5.2,15.07,-90.62,88.0,CHIS,166.0,moderate,"166 km al ESTE de CACAHOATAN, CHIS"
1985-08-24,14:27:13,5.2,21.75,-108.42,9.0,BCS,197.0,moderate,"197 km al SURESTE de SAN JOSE DEL CABO, BCS"
1988-07-27,14:18:07,5.2,14.16,-93.12,54.0,CHIS,119.0,moderate,"119 km al SUROESTE de CD HIDALGO, CHIS"
1988-07-20,03:40:00,5.2,13.84,-91.03,5.0,CHIS,152.0,moderate,"152 km al SURESTE de CD HIDALGO, CHIS"
1979-03-14,09:35:41,5.2,17.41,-101.36,26.0,GRO,17.0,moderate,"17 km al SUROESTE de PETATLAN, GRO"
1979-01-29,12:29:30,5.2,17.21,-101.22,33.0,GRO,37.0,moderate,"37 km al SUR de PETATLAN, GRO"
2016-03-01,06:17:16,5.2,14.7523,-93.2528,76.0,CHIS,86.0,moderate,"86 km al SUROESTE de MAPASTEPEC, CHIS"
1998-03-03,01:38:23,5.2,15.71,-96.47,12.0,OAX,4.0,moderate,"4 km al SUR de S PEDRO POCHUTLA, OAX"
1998-03-02,22:17:25,5.2,14.55,-92.07,41.0,CHIS,17.0,moderate,"17 km al SURESTE de CD HIDALGO, CHIS"
1988-01-09,21:25:50,5.2,19.76,-109.23,10.0,BCS,353.0,moderate,"353 km al SUR de CABO SAN LUCAS, BCS"
1987-07-22,02:23:02,5.2,15.53,-93.72,37.0,CHIS,57.0,moderate,"57 km al SUROESTE de PIJIJIAPAN, CHIS"
1987-07-03,03:52:56,5.2,24.04,-108.79,9.0,SIN,136.0,moderate,"136 km al SUROESTE de NAVOLATO, SIN"
1998-08-27,11:51:49,5.2,19.23,-108.38,5.0,JAL,363.0,moderate,"363 km al SUROESTE de PUERTO VALLARTA, JAL"
2014-09-15,13:27:23,5.2,30.2138,-114.321,5.4,BC,103.0,moderate,"103 km al SURESTE de SAN FELIPE, BC"
1980-01-30,12:48:06,5.2,15.53,-93.53,90.0,CHIS,38.0,moderate,"38 km al SUROESTE de PIJIJIAPAN, CHIS"
